hospital,hospital_website,url,status code,teamwork,teamstepps,team training,crew resource management,the,text-teamwork,text-teamstepps,text-team training,text-crew resource management
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/cancer/endobronchial-ultrasound-patients,200,0,0,0,0,36,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/medpost-urgent-care---peoria,200,0,0,0,0,10,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2017/04/12/abrazo-community-health-network-employees-raise-$71-000-for-american-heart-association-2017-phoenix-heart-walk,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/06/05/abrazo-community-health-network-s-six-hospitals-are-hosting-job-fairs-on-june-14,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/783?at=201707061630&schedule_id=783,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/780?at=201707061715&schedule_id=780,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/imaging/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-services-specialties,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/makoplasty/makoplasty-partial-knee-resurfacing/questions-answers,200,0,0,0,0,36,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/stroke-vascular/diseases-conditions,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/classes-events,200,0,0,0,0,11,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2017/05/31/humana-patients-in-network-access-restored-on-june-1-at-abrazo-community-health-network,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/meals-to-go,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/abrazo-maryvale-campus,200,0,0,0,0,12,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2017/06/14/abrazo-community-health-network-cereal-drive-nets-41-000-servings-for-hungry-children-this-summer,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/02/14/abrazo-arrowhead-campus-hosts-high-school-art-competition,200,0,0,0,0,26,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories/kevin's-vascular-story,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/how-can-i-help/caregiver-instructions,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/ceo-welcome,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/brainpath,200,0,0,0,0,52,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/womens-health,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/calendar/776,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/calendar/777,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/calendar/778,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2017/01/06/broken-heart-syndrome-is-it-real,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/abrazo-central-campus,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/spinal-surgery,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/media-resources,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/780?at=201707061700&schedule_id=780,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/04/25/abrazo-hospitals-offer-free-stroke-risk-assessments-in-may,200,0,0,0,0,40,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/movement-disorders,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/surgery/find-a-physician,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2017/06/20/abrazo-community-health-network-provides-safety-tips-for-july-4th-celebrations,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/urology,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2016/11/11/understanding-coronary-artery-disease,200,0,0,0,0,84,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/emergency-trauma/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/brain-neuro-rehab,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/find-a-physician/abrazo-arizona-heart-hospital,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/brainpath,200,0,0,0,0,52,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart/coronary-artery-disease-institute,200,0,0,0,0,33,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/facility/abrazo-maryvale-campus,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/brainpath,200,0,0,0,0,52,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/janelle-donaldson-md,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/men's-health/find-a-location,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/brightmatter-plan,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-stories/tiffiny-s-staff-story,200,0,0,0,0,53,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/classes-events,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/778?at=201707061700&schedule_id=778,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/classes-events,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/medpost-urgent-care---surprise,200,0,0,0,0,10,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2016/07/25/abrazo-maryvale-campus-earns-national-honor-for-stroke-care,200,0,0,0,0,31,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart/congestive-heart-failure-institute,200,0,0,0,0,34,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/find-a-physician/abrazo-maryvale-campus,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories/mikes-heart-story,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/,200,0,0,0,0,10,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/mazor-robotics-renaissance-navigation-system,200,0,0,0,0,34,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2017/06/20/abrazo-community-health-network-provides-safety-tips-for-july-4th-celebrations,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/779?at=201707061700&schedule_id=779,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/medpost-urgent-care-center---litchfield-park,200,0,0,0,0,10,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2017/03/07/abrazo-community-health-network-presents-free-health-screenings-at-phoenix-heart-walk-on-march-18,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/779?at=201707061600&schedule_id=779,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/activities,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2017/01/09/abrazo-central-campus-names-medical-director-of-cardiac-cath-lab,200,0,0,0,0,26,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/imaging/find-a-location,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/orthopedics-3,200,0,0,0,0,40,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/page/3,200,0,0,0,0,36,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/page/2,200,0,0,0,0,41,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2017/03/07/abrazo-community-health-network-presents-free-health-screenings-at-phoenix-heart-walk-on-march-18,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/stroke-vascular/stroke-and-vascular-rehab,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/page/5,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/page/4,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart/heart-murmur-clinic-for-physicians,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/press-room,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/multiple-sclerosis,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/05/16/free-valet-parking-now-available-at-abrazo-arrowhead-campus-and-abrazo-arizona-heart-hospital,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/dawid-rechul-md,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart/heart-murmur-clinic,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2017/06/14/abrazo-community-health-network-cereal-drive-nets-41-000-servings-for-hungry-children-this-summer,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2017/03/17/abrazo-maryvale-campus-presents-healthy-living-mercado-on-march-25,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-services-specialties,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart/diseases-conditions,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/how-can-i-help/what-are-they-going-through,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/04/12/abrazo-community-health-network-employees-raise-$71-000-for-american-heart-association-2017-phoenix-heart-walk,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2017/06/20/abrazo-community-health-network-provides-safety-tips-for-july-4th-celebrations,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/cancer/find-an-oncology-location/abrazo-central-campus,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2016/12/06/abrazo-scottsdale-campus-donates-blankets-to-umom,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2016/08/01/abrazo-community-health-network-s-dawna-cato-appointed-to-leadership-roles-for-national-and-state-nursing-groups,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/pay-your-bill-online,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/what-to-bring-what-not-to-bring,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/abrazo-west-campus,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/spinal-treatment/diseases-conditions-2,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-scheduled-or-current-patient/patient-portal,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/classes-events,200,0,0,0,0,11,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/Institute-for-Advanced-Aortic-Disease,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2016/08/25/abrazo-central-campus-hosts-blood-drive-sept.-8,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/stroke-vascular/find-a-location,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/contact-us,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/rehabilitation/outpatient-rehabilitation-center,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2016/10/06/six-abrazo-hospitals-offer-free-meals-for-veterans-on-veterans-day,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/william-bottomly-do,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/page/3,200,0,0,0,0,31,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/page/2,200,0,0,0,0,42,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/776?at=201707061645&schedule_id=776,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/rehabilitation/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/resource-center,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/777?at=201707061630&schedule_id=777,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/stroke-care,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories/vincent-s-heart-story,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/multiple-sclerosis,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/enews-sign-up,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/,200,0,0,0,0,35,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/06/05/abrazo-community-health-network-s-six-hospitals-are-hosting-job-fairs-on-june-14,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-stories/dr-ellert's-staff-story,200,0,0,0,0,64,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/health-conditions,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/neurosurgery,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/find-a-location,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-buckeye-emergency-center/our-services-specialties,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/777?at=201707061645&schedule_id=777,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/login,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/our-news,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/how-to-start-your-journey,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/sitemap,200,0,0,0,0,2,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/page/2,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/clinical-translational-research-institute/why-abrazo,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/emergency-trauma/find-er-time,200,0,0,0,0,31,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2017/07/04/american-medical-association-america-is-facing-a-nutrition-crisis,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/contact-us/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2016/12/09/ho-ho-ho!-santa-s-health-habits-are-no-merry-matter,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2017/05/03/abrazo-scottsdale-campus-hosts-blood-drive-may-17,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2016/12/21/research-healthy-habits-an-elixir-for-those-at-risk-of-genetic-heart-disease,200,0,0,0,0,31,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/page/11,200,0,0,0,0,35,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/pay-my-hospital-bill/abrazo-maryvale-campus,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/778?at=201707061630&schedule_id=778,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/makoplasty/makoplasty-hip-replacement/questions-answers,200,0,0,0,0,45,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/mother-baby/classes-and-events,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/salary-benefits,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/abrazo-scottsdale-campus,200,0,0,0,0,12,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2017/04/06/abrazo-arrowhead-campus-and-abrazo-arizona-heart-hospital-receive-tenet-healthcare-s-2017-circle-of-excellence-award,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/04/06/abrazo-arrowhead-campus-and-abrazo-arizona-heart-hospital-receive-tenet-healthcare-s-2017-circle-of-excellence-award,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/brain-neuro-rehab,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2017/04/25/abrazo-hospitals-offer-free-stroke-risk-assessments-in-may,200,0,0,0,0,40,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/awards-distinctions,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/diseases-conditions,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/stroke-vascular/health-desk,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/rss-news-feed,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/find-a-physician,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/stroke-care,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/nondiscrimination-notice-and-language-assistance-services/abrazo-west-campus,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/rehabilitation/health-desk,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-scheduled-or-current-patient/advance-directives,200,0,0,0,0,36,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/about-abrazo,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2017/05/13/four-abrazo-hospitals-earn-top-national-honors-for-stroke-care-treatment-from-american-stroke-association,200,0,0,0,0,34,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/mother-baby/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/find-a-location,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/06/20/abrazo-community-health-network-provides-safety-tips-for-july-4th-celebrations,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/diseases-conditions,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2016/12/19/step-by-step-walking-can-help-combat-risk-factors-associated-with-heart-disease-research-says,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/782?at=201707061730&schedule_id=782,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/06/21/abrazo-west-campus-and-abrazo-buckeye-emergency-center-collect-55-000-bottles-of-water-for-homeless,200,0,0,0,0,36,,,,
